frame_id,idx_kp,x_left,x_right,y
0,0,44.64078140258789,8.763144493103027,165.71099853515625
0,1,49.597938537597656,8.582988739013672,87.32519912719727
0,2,56.338844299316406,40.97605514526367,236.19578552246094
0,3,58.895286560058594,43.9916877746582,218.57785034179688
0,4,59.403480529785156,19.57144546508789,77.76369857788086
0,5,60.0986328125,48.714942932128906,168.0174331665039
0,6,66.05914306640625,30.885326385498047,266.96746826171875
0,7,66.6932144165039,27.419843673706055,82.82919692993164
0,8,68.39636993408203,56.11698913574219,204.22947692871094
0,9,69.92338562011719,30.966371536254883,91.14965438842773
0,10,78.20220947265625,43.98675537109375,265.5076904296875
0,11,78.5352783203125,32.37965393066406,218.60973358154297
0,12,78.61381530761719,66.59100341796875,202.77700805664062
0,13,79.35748291015625,68.21977996826172,199.6105728149414
0,14,82.33509826660156,47.251441955566406,123.94950485229492
0,15,82.33509826660156,47.251441955566406,123.94950485229492
0,16,83.34402465820312,44.059486389160156,53.229440689086914
0,17,83.87969970703125,48.55023956298828,135.21743774414062
0,18,84.43822479248047,72.58048248291016,197.20659637451172
0,19,84.43822479248047,72.58048248291016,197.20659637451172
0,20,85.758544921875,51.09013366699219,129.01768493652344
0,21,87.05374908447266,55.14244842529297,236.34242248535156
0,22,87.27290344238281,55.1358528137207,248.92660522460938
0,23,89.9002685546875,77.63809967041016,204.70272064208984
0,24,89.9358901977539,77.5360336303711,198.5141372680664
0,25,91.27537536621094,55.87249755859375,123.39260864257812
0,26,91.53510284423828,55.98151779174805,108.27102279663086
0,27,94.09076690673828,59.408416748046875,104.85514450073242
0,28,94.69576263427734,58.52997970581055,95.89252853393555
0,29,94.69576263427734,58.52997970581055,95.89252853393555
0,30,95.72657012939453,60.633296966552734,117.05450439453125
0,31,95.94282531738281,60.06792449951172,265.3959045410156
0,32,97.41313171386719,62.339935302734375,89.02289962768555
0,33,99.2574462890625,64.1826400756836,106.60726165771484
0,34,100.68444061279297,85.94277954101562,203.31617736816406
0,35,103.31800079345703,87.3659439086914,190.38007354736328
0,36,104.92591094970703,70.24201202392578,78.95306396484375
0,37,104.92591094970703,70.24201202392578,78.95306396484375
0,38,105.18673706054688,70.64910888671875,62.96683692932129
0,39,105.995849609375,72.71581268310547,248.17010498046875
0,40,107.63603210449219,74.61615753173828,252.39110565185547
0,41,108.01187896728516,72.38455963134766,265.78575134277344
0,42,108.83119201660156,74.32086181640625,80.00626754760742
0,43,111.84156799316406,96.39912414550781,192.16552734375
0,44,112.03785705566406,77.20377349853516,261.83702087402344
0,45,116.91606140136719,102.25277709960938,203.6381378173828
0,46,119.53173828125,107.69635772705078,195.1636962890625
0,47,119.69478607177734,86.01439666748047,251.9261932373047
0,48,123.23992156982422,87.49554443359375,266.6652374267578
0,49,125.99357604980469,90.56954956054688,269.5040588378906
0,50,129.60592651367188,94.85611724853516,253.33604431152344
0,51,130.17544555664062,115.12045288085938,187.4792938232422
0,52,130.70217895507812,95.53204345703125,264.111083984375
0,53,133.43666076660156,99.88569641113281,248.11125946044922
0,54,137.06094360351562,102.01215362548828,258.4111022949219
0,55,137.19046020507812,83.54329681396484,330.88841247558594
0,56,137.44688415527344,101.85646057128906,255.43476104736328
0,57,138.43460083007812,81.26518249511719,350.94671630859375
0,58,140.28793334960938,128.1836395263672,88.37557983398438
0,59,140.28793334960938,128.1836395263672,88.37557983398438
0,60,144.06129455566406,131.9571533203125,93.66485214233398
0,61,146.09556579589844,133.70628356933594,154.39076232910156
0,62,146.67820739746094,111.73310852050781,256.34596252441406
0,63,151.91195678710938,138.3204803466797,192.2775115966797
0,64,152.0919189453125,139.71725463867188,150.14733123779297
0,65,153.63514709472656,118.89645385742188,253.00623321533203
0,66,153.94918823242188,118.25728607177734,258.3697814941406
0,67,154.0343017578125,118.15626525878906,261.1996154785156
0,68,154.73756408691406,142.59947204589844,91.97591018676758
0,69,154.82403564453125,142.47232055664062,88.07840728759766
0,70,155.5941925048828,123.34172058105469,227.8436508178711
0,71,156.51522827148438,120.8602066040039,258.017333984375
0,72,158.4361572265625,123.04422760009766,255.46824645996094
0,73,158.96449279785156,127.37501525878906,230.8226089477539
0,74,162.09974670410156,124.44322204589844,270.2976379394531
0,75,162.5961151123047,126.54370880126953,255.76719665527344
0,76,163.70819091796875,128.70376586914062,248.08673858642578
0,77,163.70819091796875,128.70376586914062,248.08673858642578
0,78,166.18641662597656,130.62123107910156,258.6788330078125
0,79,166.1891632080078,132.4784698486328,231.7082977294922
0,80,166.59432983398438,132.15260314941406,244.2637939453125
0,81,167.9205780029297,132.45095825195312,252.7414779663086
0,82,172.93748474121094,138.32730102539062,236.3045425415039
0,83,173.08250427246094,139.93698120117188,229.0387725830078
0,84,173.83670043945312,161.076416015625,181.09612274169922
0,85,174.3825225830078,138.5968780517578,252.75103759765625
0,86,177.916259765625,142.67408752441406,235.2635726928711
0,87,178.47967529296875,143.75543212890625,231.43443298339844
0,88,178.6385955810547,166.12197875976562,181.75809478759766
0,89,179.9968719482422,145.4644317626953,223.65684509277344
0,90,180.76853942871094,144.12808227539062,247.03116607666016
0,91,185.22254943847656,148.93211364746094,224.651123046875
0,92,186.09646606445312,170.71820068359375,94.8366470336914
0,93,186.09646606445312,170.71820068359375,94.8366470336914
0,94,186.3709259033203,170.8487091064453,100.4114875793457
0,95,187.14244079589844,171.83663940429688,111.95368957519531
0,96,189.5786895751953,173.92489624023438,93.16670227050781
0,97,190.09580993652344,155.6669158935547,223.23828125
0,98,190.09921264648438,175.86697387695312,157.55844116210938
0,99,190.84115600585938,139.54193115234375,323.1289367675781
0,100,191.6128387451172,176.22010803222656,101.7962417602539
0,101,191.86422729492188,155.21591186523438,255.56678009033203
0,102,192.56044006347656,156.9226837158203,224.52027893066406
0,103,193.05087280273438,156.47906494140625,248.50318145751953
0,104,193.37106323242188,146.46153259277344,304.93560791015625
0,105,194.70877075195312,157.95712280273438,229.60271453857422
0,106,196.98345947265625,160.54403686523438,251.87870025634766
0,107,197.14794921875,160.14901733398438,261.40516662597656
0,108,198.2854461669922,161.7179412841797,255.85867309570312
0,109,198.3499298095703,160.3079071044922,264.3369903564453
0,110,199.71755981445312,162.98648071289062,248.5102996826172
0,111,200.01385498046875,185.9930419921875,73.10437393188477
0,112,200.19845581054688,184.7172393798828,93.24353790283203
0,113,200.5152587890625,161.9270782470703,266.9959259033203
0,114,202.15286254882812,161.7256622314453,271.6989440917969
0,115,203.72166442871094,167.53395080566406,251.93557739257812
0,116,204.2003936767578,188.84234619140625,89.61236953735352
0,117,204.4875946044922,189.64598083496094,56.43071937561035
0,118,206.2352294921875,190.60267639160156,130.3265380859375
0,119,207.04249572753906,171.30508422851562,243.59696197509766
0,120,207.04249572753906,171.30508422851562,243.59696197509766
0,121,207.49363708496094,169.7030487060547,263.2038269042969
0,122,207.50680541992188,170.61451721191406,253.76513671875
0,123,207.5918426513672,171.63372802734375,240.501220703125
0,124,207.833740234375,163.78378295898438,296.32891845703125
0,125,209.90878295898438,172.36407470703125,262.6943817138672
0,126,210.1783905029297,174.30848693847656,245.03378295898438
0,127,210.3323974609375,177.3501434326172,227.17118072509766
0,128,210.36557006835938,174.5148468017578,242.0634994506836
0,129,210.36557006835938,174.5148468017578,242.0634994506836
0,130,211.0141143798828,196.48121643066406,58.8109188079834
0,131,211.53025817871094,195.1026153564453,134.32362365722656
0,132,211.53025817871094,195.1026153564453,134.32362365722656
0,133,212.97161865234375,179.75999450683594,213.03815460205078
0,134,213.01663208007812,199.77951049804688,147.37428283691406
0,135,213.69065856933594,199.25848388671875,144.78119659423828
0,136,213.83946228027344,164.34835815429688,318.4521179199219
0,137,214.14523315429688,183.96737670898438,189.5227508544922
0,138,214.73037719726562,179.025146484375,252.58631896972656
0,139,215.02015686035156,201.3067626953125,77.76002502441406
0,140,215.3574676513672,179.64927673339844,239.08897399902344
0,141,217.4166717529297,203.24485778808594,67.56961059570312
0,142,217.95419311523438,202.58290100097656,98.55279159545898
0,143,218.1867218017578,182.85873413085938,251.1719512939453
0,144,218.5878448486328,181.33203125,257.1147155761719
0,145,218.58880615234375,180.77511596679688,268.7994384765625
0,146,219.14988708496094,203.03355407714844,90.76156997680664
0,147,219.47764587402344,181.82704162597656,260.6415252685547
0,148,220.12684631347656,178.84584045410156,286.8270568847656
0,149,221.44931030273438,188.56947326660156,225.93096923828125
0,150,222.69898986816406,187.53550720214844,244.25692749023438
0,151,223.14303588867188,207.42013549804688,129.7240447998047
0,152,224.6766815185547,208.7156524658203,93.2053108215332
0,153,225.1518096923828,188.500244140625,258.640869140625
0,154,225.16273498535156,210.15750122070312,112.50894165039062
0,155,225.251953125,189.68739318847656,250.88079833984375
0,156,225.51544189453125,210.3631591796875,140.25853729248047
0,157,225.5487823486328,184.9336700439453,281.83203125
0,158,226.6425323486328,210.7913360595703,88.67596054077148
0,159,227.38858032226562,167.45285034179688,363.14306640625
0,160,228.9667510986328,192.3812255859375,254.60989379882812
0,161,229.21388244628906,187.3702392578125,284.7105712890625
0,162,229.6399688720703,214.7531280517578,132.0963592529297
0,163,229.76451110839844,214.10671997070312,125.7205581665039
0,164,230.4060516357422,215.86477661132812,144.1732940673828
0,165,230.8639678955078,215.8551483154297,71.52889251708984
0,166,230.9761505126953,194.06951904296875,261.38755798339844
0,167,231.63633728027344,196.76995849609375,247.73336791992188
0,168,231.9426727294922,216.05990600585938,106.54032897949219
0,169,232.04127502441406,216.57249450683594,91.2018814086914
0,170,232.08131408691406,216.35433959960938,139.97018432617188
0,171,232.11534118652344,216.54527282714844,136.43758392333984
0,172,232.29092407226562,198.56544494628906,225.70388793945312
0,173,233.2782440185547,217.3302764892578,99.42829895019531
0,174,234.11204528808594,218.0060577392578,44.3895320892334
0,175,234.12522888183594,218.63568115234375,120.88935852050781
0,176,234.5585174560547,219.70533752441406,131.27381134033203
0,177,234.95919799804688,198.39974975585938,257.6357879638672
0,178,234.95919799804688,198.39974975585938,257.6357879638672
0,179,235.40567016601562,219.85540771484375,48.655311584472656
0,180,235.5994415283203,194.2725830078125,290.59002685546875
0,181,235.78396606445312,199.69273376464844,260.71925354003906
0,182,236.30337524414062,186.19883728027344,321.5090637207031
0,183,236.36651611328125,221.07662963867188,139.72470092773438
0,184,236.36651611328125,221.07662963867188,139.72470092773438
0,185,237.0154571533203,220.9512176513672,32.70226860046387
0,186,237.1588592529297,221.56837463378906,73.31500244140625
0,187,237.4954833984375,221.99942016601562,36.30904006958008
0,188,237.4954833984375,221.99942016601562,36.30904006958008
0,189,237.72279357910156,222.5213623046875,146.84395599365234
0,190,239.16348266601562,202.88357543945312,261.4317932128906
0,191,239.16348266601562,202.88357543945312,261.4317932128906
0,192,239.20538330078125,223.20460510253906,89.15003204345703
0,193,239.3767852783203,203.00473022460938,257.83522033691406
0,194,239.92636108398438,224.952392578125,141.01695251464844
0,195,241.4374542236328,190.802978515625,327.44342041015625
0,196,242.30296325683594,225.7601776123047,19.61994171142578
0,197,242.32974243164062,202.24673461914062,281.25132751464844
0,198,242.90847778320312,208.2319793701172,245.7698974609375
0,199,243.16278076171875,208.4869384765625,248.7624969482422
0,200,243.345703125,228.41065979003906,137.9533920288086
0,201,244.23280334472656,229.1349334716797,61.49432945251465
0,202,244.24591064453125,209.07101440429688,256.3780975341797
0,203,244.89776611328125,208.8783721923828,263.0455322265625
0,204,244.9068603515625,229.4805145263672,111.51981353759766
0,205,245.54588317871094,230.55209350585938,141.4853057861328
0,206,245.58836364746094,230.2547607421875,119.37891006469727
0,207,245.77249145507812,230.4033660888672,95.29437637329102
0,208,246.0970916748047,211.38409423828125,251.131103515625
0,209,246.490478515625,230.725830078125,74.78791046142578
0,210,246.55288696289062,233.96292114257812,148.1364517211914
0,211,247.4208984375,214.38304138183594,238.29999542236328
0,212,247.73390197753906,212.7153778076172,246.50405883789062
0,213,247.94920349121094,232.61978149414062,126.08784484863281
0,214,248.8804168701172,220.44920349121094,232.71094512939453
0,215,248.9049072265625,232.885009765625,16.76630401611328
0,216,249.13729858398438,233.83042907714844,142.64163970947266
0,217,250.37782287597656,234.61456298828125,35.08402633666992
0,218,252.2205047607422,237.19805908203125,130.61114501953125
0,219,252.32290649414062,236.82427978515625,118.43050384521484
0,220,254.19419860839844,205.19764709472656,317.9057159423828
0,221,254.3170928955078,239.16741943359375,39.94715881347656
0,222,255.57131958007812,226.5048065185547,230.02676391601562
0,223,255.61087036132812,239.62225341796875,61.65200424194336
0,224,255.62355041503906,244.1558074951172,172.19422912597656
0,225,256.32720947265625,242.1375732421875,190.2109603881836
0,226,256.6416931152344,245.0771942138672,178.52903747558594
0,227,256.6532287597656,241.06773376464844,132.87677764892578
0,228,256.68194580078125,240.61143493652344,111.30766677856445
0,229,256.9463806152344,225.67555236816406,240.84325408935547
0,230,257.05133056640625,245.9617156982422,155.89458465576172
0,231,257.0653381347656,241.3693389892578,67.3538932800293
0,232,257.0678405761719,241.29832458496094,72.30502319335938
0,233,257.9796142578125,247.80677795410156,149.5594940185547
0,234,257.9796142578125,247.80677795410156,149.5594940185547
0,235,258.6164855957031,246.81820678710938,169.76691436767578
0,236,259.7298583984375,244.17950439453125,102.3387222290039
0,237,259.7298583984375,244.17950439453125,102.3387222290039
0,238,259.9203186035156,244.3483123779297,116.37431716918945
0,239,260.5194396972656,243.8831329345703,126.6315689086914
0,240,261.3255615234375,212.31369018554688,323.9988555908203
0,241,261.6882629394531,246.04087829589844,72.69319152832031
0,242,261.9249572753906,246.26112365722656,104.14595031738281
0,243,261.9417724609375,246.00588989257812,123.67529296875
0,244,261.9915466308594,247.0933380126953,109.8201789855957
0,245,262.11883544921875,247.27317810058594,10.767736434936523
0,246,262.4031677246094,247.83323669433594,7.505242824554443
0,247,262.6576843261719,247.8842315673828,45.154767990112305
0,248,264.05718994140625,248.5180206298828,89.49925994873047
0,249,264.12103271484375,253.0828094482422,172.9378890991211
0,250,264.8292541503906,233.39260864257812,240.1552963256836
0,251,265.6255798339844,249.75213623046875,98.29386138916016
0,252,265.7505798339844,251.09854125976562,6.53849458694458
0,253,265.8034973144531,249.68475341796875,122.86239624023438
0,254,265.9954833984375,250.12319946289062,133.488525390625
0,255,266.1263732910156,254.7982940673828,176.8010711669922
0,256,266.28851318359375,255.38905334472656,167.63577270507812
0,257,266.3745422363281,251.6745147705078,13.784669876098633
0,258,266.6167907714844,251.7656707763672,2.775864839553833
0,259,266.73187255859375,233.86094665527344,253.91812133789062
0,260,266.9565734863281,250.8752899169922,71.32600402832031
0,261,267.3273620605469,251.9422149658203,116.24246215820312
0,262,267.9447021484375,234.50711059570312,248.78710174560547
0,263,268.21527099609375,253.27561950683594,203.33018493652344
0,264,268.4827880859375,257.39501953125,175.02645874023438
0,265,268.8764343261719,254.7134552001953,14.179417610168457
0,266,269.488037109375,253.67051696777344,67.22547149658203
0,267,269.87005615234375,232.21426391601562,272.66160583496094
0,268,271.05047607421875,233.63433837890625,278.66612243652344
0,269,271.1320495605469,255.8748016357422,7.723692178726196
0,270,271.5937194824219,260.62701416015625,166.0678253173828
0,271,272.4000244140625,261.4761047363281,175.81391143798828
0,272,272.53485107421875,257.83001708984375,130.84102630615234
0,273,272.5785217285156,257.52392578125,70.77338790893555
0,274,273.0785217285156,257.4010314941406,67.76743698120117
0,275,273.0853576660156,257.2475280761719,43.32171821594238
0,276,273.42816162109375,258.6458740234375,5.040635585784912
0,277,273.45111083984375,241.62062072753906,244.63472747802734
0,278,273.46044921875,262.7991943359375,172.97802734375
0,279,273.6089782714844,225.81394958496094,317.0150909423828
0,280,273.6910705566406,257.6228942871094,78.72384262084961
0,281,273.9339294433594,258.1132507324219,85.07972717285156
0,282,273.9339294433594,258.1132507324219,85.07972717285156
0,283,274.6358337402344,259.26617431640625,99.1180419921875
0,284,276.0925598144531,261.1667175292969,135.94890594482422
0,285,276.4920959472656,259.99945068359375,57.23377227783203
0,286,276.51092529296875,261.00091552734375,50.06814765930176
0,287,276.87542724609375,229.26002502441406,319.3332061767578
0,288,277.06689453125,247.05419921875,240.00827026367188
0,289,277.84112548828125,262.045654296875,94.81142807006836
0,290,278.3758544921875,262.9219055175781,26.475844383239746
0,291,278.651123046875,267.8734130859375,168.28887939453125
0,292,278.9496765136719,264.5301513671875,16.230064392089844
0,293,279.79034423828125,264.1955261230469,84.56560134887695
0,294,280.2684631347656,248.24050903320312,251.4991683959961
0,295,280.3121032714844,265.26739501953125,38.11616516113281
0,296,280.6542053222656,250.67494201660156,221.88259887695312
0,297,282.0848388671875,267.1833190917969,3.9295350313186646
0,298,282.40081787109375,268.1652526855469,22.762609481811523
0,299,282.45849609375,266.7705078125,96.8618049621582
0,300,283.1224365234375,267.21826171875,89.88578796386719
0,301,283.9485168457031,252.11619567871094,247.19088745117188
0,302,284.6166076660156,268.9454040527344,104.42200469970703
0,303,285.9957580566406,254.31874084472656,236.98763275146484
0,304,286.2392272949219,271.5997619628906,7.645045042037964
0,305,286.7664794921875,272.5035400390625,23.18911647796631
0,306,287.3341979980469,255.4405975341797,250.82848358154297
0,307,287.9798278808594,252.45875549316406,272.8367156982422
0,308,288.0984802246094,272.03057861328125,60.41488075256348
0,309,290.2410888671875,276.0640563964844,27.57205867767334
0,310,290.2534484863281,276.18603515625,9.988502025604248
0,311,290.334716796875,260.873046875,205.04430389404297
0,312,290.7132568359375,246.68760681152344,299.6264343261719
0,313,291.1043395996094,275.42889404296875,89.01276779174805
0,314,291.1319274902344,275.3294372558594,50.88167190551758
0,315,291.1319274902344,275.3294372558594,50.88167190551758
0,316,291.23468017578125,276.9367980957031,18.73233127593994
